OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 24  17    -6.61604E-18      4.21927E-18      2.97971E-21      7.67320E-22
 24  18     7.17039E-20      1.71551E-20     -2.99230E-19     -3.15523E-19
 24  19    -4.76051E-18      9.11042E-18     -6.48167E-21     -1.38076E-21
 24  20     5.07507E-20     -5.76930E-20     -3.29778E-19     -1.18056E-20
 24  21    -1.11532E-17      5.68715E-18     -3.41303E-21      5.38202E-21
 24  22    -6.03538E-20      5.76111E-20     -1.03267E-18     -4.41609E-19
 24  23    -1.71212E-18      5.85716E-18      2.75513E-21      4.87185E-21
 24  24     5.40281E-21     -2.73828E-20     -1.49906E-18     -1.10829E-18
 25   0    -1.15835E-19      0.00000E+00     -5.46421E-31      0.00000E+00
 25   1     2.26258E-20      3.13338E-20     -1.20546E-18      1.20693E-18
 25   2    -2.94407E-19      2.00937E-19     -7.31496E-22     -9.00397E-22
 25   3    -3.87040E-20     -1.06072E-21      9.16955E-22     -9.52296E-22
 25   4    -4.59248E-19     -6.04096E-20      1.20635E-21      7.08539E-22
 25   5     1.66057E-21      1.86540E-20      6.43681E-22     -5.18742E-21
 25   6    -8.64670E-19      2.69964E-19     -9.34488E-22     -3.92065E-22
 25   7     2.36587E-20     -3.66267E-20      2.49650E-22     -8.86485E-21
 25   8    -1.60421E-18      2.37882E-19     -1.32049E-21     -2.28262E-22
 25   9    -6.16913E-20      6.07949E-20     -7.33932E-21     -2.94992E-20
 25  10    -2.90114E-18      8.72959E-19     -2.57934E-21     -9.13967E-22
 25  11    -3.06878E-20      1.89329E-20     -1.98157E-20     -6.31619E-20
 25  12    -2.64105E-18      4.72935E-19      1.46514E-21     -4.29541E-21
 25  13    -5.67747E-20     -6.35439E-21     -5.03955E-20     -6.85426E-20
 25  14    -4.95612E-18      2.92707E-18     -1.12737E-21     -2.96328E-21
 25  15     1.84996E-20     -1.71315E-20     -8.67678E-20     -9.93213E-20
 25  16    -3.96459E-18      1.72506E-18     -3.21341E-22     -2.99663E-23
 25  17    -4.03476E-20     -2.86788E-20     -1.38063E-19     -2.14431E-19
 25  18    -6.70935E-18      6.38451E-18      1.73710E-21     -6.12952E-22
 25  19    -3.58199E-20     -6.71023E-20     -3.74588E-19     -1.94991E-19
 25  20    -2.01548E-19      5.49796E-18     -5.39359E-21      1.77703E-21
